True,1.879999
True,0.6799995
True,0.8199992
True,0.5599995
True,0.5599997
True,1.199999
True,1.059999
True,1.680009
True,1.140026
True,2.480057
True,1.580036
True,0.8800201
True,2.400054
True,1.940044
True,1.220028
True,1.940044
16
0
