FALSE,1.879999
FALSE,1.159999
TRUE,2.199998
TRUE,0.9399991
FALSE,0.5999994
TRUE,1.480005
FALSE,0.5200119
FALSE,0.8000183
FALSE,2.260052
FALSE,0.9200211
FALSE,0.7200165
FALSE,0.8000183
FALSE,0.700016
FALSE,1.240027
FALSE,0.8000183
FALSE,0.9800224
FALSE,0.6400146
FALSE,0.8200188
FALSE,0.9800224
FALSE,0.8600197
FALSE,1.100025
FALSE,1.260029
FALSE,1.32003
TRUE,0.8200188
FALSE,0.6600151
FALSE,0.6600151
FALSE,1.000023
FALSE,1.060024
4,
24,
