1.359999
0.5599995
0.4599997
0.3999996
0.4999995
0.4399996
0.4999998
0.5199995
0.4599996
0.4399996
0.3399997
0.3599997
0.3799996
0.3599997
0.6199994
0.660008
0.5400124
0.4200096
0.3000069
2
