True,1.719999
True,0.5799996
True,1.179999
True,0.7999995
True,1.399999
True,0.9799991
True,1.339999
True,0.8200188
True,0.8000183
True,1.160027
True,0.9400215
True,0.9400215
True,0.7400169
True,0.6800156
True,1.380032
True,1.240027
16
0
